,Image_Metadata_WellID,Image_Metadata_PlateID,ImageNumber,score
1941,A03,DR_20221209_143805,19.0,1.0425779
1942,A03,DR_20221209_143805,20.0,0.9826712
1943,A03,DR_20221209_143805,21.0,1.0276221
1944,A03,DR_20221209_143805,22.0,0.98425347
1945,A03,DR_20221209_143805,23.0,0.8895895
1946,A03,DR_20221209_143805,24.0,0.9214717
1947,A03,DR_20221209_143805,25.0,1.0715284
1948,A03,DR_20221209_143805,26.0,1.0795003
1949,A03,DR_20221209_143805,27.0,0.9977615
1950,A04,DR_20221209_143805,28.0,1.0086657
1951,A04,DR_20221209_143805,29.0,1.008757
1952,A04,DR_20221209_143805,30.0,0.9832345
1953,A04,DR_20221209_143805,31.0,0.9453558
1954,A04,DR_20221209_143805,32.0,0.929363
1955,A04,DR_20221209_143805,33.0,0.9787243
1956,A04,DR_20221209_143805,34.0,1.0034401
1957,A04,DR_20221209_143805,35.0,1.0023729
1958,A04,DR_20221209_143805,36.0,1.0052938
1959,A05,DR_20221209_143805,37.0,1.0063294
1960,A05,DR_20221209_143805,38.0,0.983409
1961,A05,DR_20221209_143805,39.0,1.0307592
1962,A05,DR_20221209_143805,40.0,0.9723896
1963,A05,DR_20221209_143805,41.0,1.0161333
1964,A05,DR_20221209_143805,42.0,1.0178598
1965,A05,DR_20221209_143805,43.0,1.000773
1966,A05,DR_20221209_143805,44.0,0.99630606
1967,A05,DR_20221209_143805,45.0,0.9798776
1968,A06,DR_20221209_143805,46.0,1.0071139
1969,A06,DR_20221209_143805,47.0,1.0016091
1970,A06,DR_20221209_143805,48.0,0.94786537
1971,A06,DR_20221209_143805,49.0,0.9902585
1972,A06,DR_20221209_143805,50.0,0.96783715
1973,A06,DR_20221209_143805,51.0,1.007292
1974,A06,DR_20221209_143805,52.0,0.97585726
1975,A06,DR_20221209_143805,53.0,0.98778385
1976,A06,DR_20221209_143805,54.0,0.8352117
1977,A07,DR_20221209_143805,55.0,1.0022751
1978,A07,DR_20221209_143805,56.0,0.9991823
1979,A07,DR_20221209_143805,57.0,0.9953158
1980,A07,DR_20221209_143805,58.0,1.0062964
1981,A07,DR_20221209_143805,59.0,0.9990805
1982,A07,DR_20221209_143805,60.0,1.0068946
1983,A07,DR_20221209_143805,61.0,1.0034711
1984,A07,DR_20221209_143805,62.0,0.9977018
1985,A07,DR_20221209_143805,63.0,1.0031096
1986,A08,DR_20221209_143805,64.0,1.0277847
1987,A08,DR_20221209_143805,65.0,1.0064913
1988,A08,DR_20221209_143805,66.0,0.98561627
1989,A08,DR_20221209_143805,67.0,0.9973293
1990,A08,DR_20221209_143805,68.0,1.0016037
1991,A08,DR_20221209_143805,69.0,1.0002797
1992,A08,DR_20221209_143805,70.0,0.898093
1993,A08,DR_20221209_143805,71.0,1.0014167
1994,A08,DR_20221209_143805,72.0,0.9987103
1995,A09,DR_20221209_143805,73.0,1.0022228
1996,A09,DR_20221209_143805,74.0,1.0063012
1997,A09,DR_20221209_143805,75.0,1.0021855
1998,A09,DR_20221209_143805,76.0,1.0317564
1999,A09,DR_20221209_143805,77.0,0.8213821
2000,A09,DR_20221209_143805,78.0,0.97620696
2001,A09,DR_20221209_143805,79.0,0.97919106
2002,A09,DR_20221209_143805,80.0,0.9844206
2003,A09,DR_20221209_143805,81.0,1.0041764
2004,A10,DR_20221209_143805,82.0,0.9973954
2005,A10,DR_20221209_143805,83.0,0.8961741
2006,A10,DR_20221209_143805,84.0,0.6606614
2007,A10,DR_20221209_143805,85.0,0.87858355
2008,A10,DR_20221209_143805,86.0,0.784524
2009,A10,DR_20221209_143805,87.0,0.99712664
2010,A10,DR_20221209_143805,88.0,1.0075415
2011,A10,DR_20221209_143805,89.0,1.004457
2012,A10,DR_20221209_143805,90.0,1.0000654
2013,A11,DR_20221209_143805,91.0,0.9968013
2014,A11,DR_20221209_143805,92.0,0.9073765
2015,A11,DR_20221209_143805,93.0,1.0044376
2016,A11,DR_20221209_143805,94.0,1.0046616
2017,A11,DR_20221209_143805,95.0,0.99806476
2018,A11,DR_20221209_143805,96.0,1.0031798
2019,A11,DR_20221209_143805,97.0,0.7009108
2020,A11,DR_20221209_143805,98.0,0.99081695
2021,A11,DR_20221209_143805,99.0,1.0013641
2022,A12,DR_20221209_143805,100.0,1.009124
2023,A12,DR_20221209_143805,101.0,1.0037202
2024,A12,DR_20221209_143805,102.0,0.99678123
2025,A12,DR_20221209_143805,103.0,0.8868652
2026,A12,DR_20221209_143805,104.0,0.9922199
2027,A12,DR_20221209_143805,105.0,0.998611
2028,A12,DR_20221209_143805,106.0,0.8132714
2029,A12,DR_20221209_143805,107.0,1.0137784
2030,A12,DR_20221209_143805,108.0,0.9940082
2031,A13,DR_20221209_143805,109.0,0.9979678
2032,A13,DR_20221209_143805,110.0,1.0015911
2033,A13,DR_20221209_143805,111.0,1.0092961
