,Image_Metadata_WellID,Image_Metadata_PlateID,ImageNumber,score
1941,A03,DR_20221209_143805,19.0,0.6173447
1942,A03,DR_20221209_143805,20.0,0.66162276
1943,A03,DR_20221209_143805,21.0,0.5775291
1944,A03,DR_20221209_143805,22.0,0.02862419
1945,A03,DR_20221209_143805,23.0,0.43623137
1946,A03,DR_20221209_143805,24.0,0.34435162
1947,A03,DR_20221209_143805,25.0,0.25481448
1948,A03,DR_20221209_143805,26.0,0.23278406
1949,A03,DR_20221209_143805,27.0,0.06789788
1950,A04,DR_20221209_143805,28.0,0.015155578
1951,A04,DR_20221209_143805,29.0,0.49191707
1952,A04,DR_20221209_143805,30.0,0.5230739
1953,A04,DR_20221209_143805,31.0,0.29303735
1954,A04,DR_20221209_143805,32.0,0.5097187
1955,A04,DR_20221209_143805,33.0,0.5917657
1956,A04,DR_20221209_143805,34.0,0.17247891
1957,A04,DR_20221209_143805,35.0,0.3806135
1958,A04,DR_20221209_143805,36.0,0.5728961
1959,A05,DR_20221209_143805,37.0,0.48029858
1960,A05,DR_20221209_143805,38.0,0.5392904
1961,A05,DR_20221209_143805,39.0,0.7409295
1962,A05,DR_20221209_143805,40.0,0.84888995
1963,A05,DR_20221209_143805,41.0,0.53816676
1964,A05,DR_20221209_143805,42.0,0.5739628
1965,A05,DR_20221209_143805,43.0,0.57068926
1966,A05,DR_20221209_143805,44.0,0.9010985
1967,A05,DR_20221209_143805,45.0,0.8741405
1968,A06,DR_20221209_143805,46.0,0.45408684
1969,A06,DR_20221209_143805,47.0,0.7602856
1970,A06,DR_20221209_143805,48.0,0.41405952
1971,A06,DR_20221209_143805,49.0,0.71019197
1972,A06,DR_20221209_143805,50.0,0.38040632
1973,A06,DR_20221209_143805,51.0,0.32074556
1974,A06,DR_20221209_143805,52.0,0.4992302
1975,A06,DR_20221209_143805,53.0,0.5568583
1976,A06,DR_20221209_143805,54.0,0.39682075
1977,A07,DR_20221209_143805,55.0,0.9737911
1978,A07,DR_20221209_143805,56.0,1.0387892
1979,A07,DR_20221209_143805,57.0,1.0410856
1980,A07,DR_20221209_143805,58.0,0.34030756
1981,A07,DR_20221209_143805,59.0,0.4316099
1982,A07,DR_20221209_143805,60.0,0.33033487
1983,A07,DR_20221209_143805,61.0,0.8847051
1984,A07,DR_20221209_143805,62.0,0.27336478
1985,A07,DR_20221209_143805,63.0,0.7544968
1986,A08,DR_20221209_143805,64.0,0.58249307
1987,A08,DR_20221209_143805,65.0,0.37176147
1988,A08,DR_20221209_143805,66.0,0.41257265
1989,A08,DR_20221209_143805,67.0,0.573818
1990,A08,DR_20221209_143805,68.0,0.49809423
1991,A08,DR_20221209_143805,69.0,0.6558918
1992,A08,DR_20221209_143805,70.0,0.30260485
1993,A08,DR_20221209_143805,71.0,0.31089953
1994,A08,DR_20221209_143805,72.0,0.8917711
1995,A09,DR_20221209_143805,73.0,0.49336565
1996,A09,DR_20221209_143805,74.0,0.5000478
1997,A09,DR_20221209_143805,75.0,0.5395689
1998,A09,DR_20221209_143805,76.0,0.35938406
1999,A09,DR_20221209_143805,77.0,0.20506407
2000,A09,DR_20221209_143805,78.0,0.6070422
2001,A09,DR_20221209_143805,79.0,0.3705066
2002,A09,DR_20221209_143805,80.0,0.5070289
2003,A09,DR_20221209_143805,81.0,0.6113737
2004,A10,DR_20221209_143805,82.0,0.81619936
2005,A10,DR_20221209_143805,83.0,0.48091972
2006,A10,DR_20221209_143805,84.0,0.6586562
2007,A10,DR_20221209_143805,85.0,0.6381821
2008,A10,DR_20221209_143805,86.0,0.28650546
2009,A10,DR_20221209_143805,87.0,0.4368946
2010,A10,DR_20221209_143805,88.0,0.6763481
2011,A10,DR_20221209_143805,89.0,0.28830603
2012,A10,DR_20221209_143805,90.0,0.59341884
2013,A11,DR_20221209_143805,91.0,0.8870849
2014,A11,DR_20221209_143805,92.0,0.46904135
2015,A11,DR_20221209_143805,93.0,0.65823966
2016,A11,DR_20221209_143805,94.0,0.40134415
2017,A11,DR_20221209_143805,95.0,0.3578168
2018,A11,DR_20221209_143805,96.0,0.5359556
2019,A11,DR_20221209_143805,97.0,0.876478
2020,A11,DR_20221209_143805,98.0,0.08373355
2021,A11,DR_20221209_143805,99.0,0.7374167
2022,A12,DR_20221209_143805,100.0,0.6971421
2023,A12,DR_20221209_143805,101.0,0.89158183
