,Image_Metadata_WellID,Image_Metadata_PlateID,ImageNumber,score
1941,A03,DR_20221209_143805,19.0,-0.02360096
1942,A03,DR_20221209_143805,20.0,-0.0007033915
1943,A03,DR_20221209_143805,21.0,0.20524877
1944,A03,DR_20221209_143805,22.0,0.9996588
1945,A03,DR_20221209_143805,23.0,0.2328924
1946,A03,DR_20221209_143805,24.0,0.9988735
1947,A03,DR_20221209_143805,25.0,0.086715825
1948,A03,DR_20221209_143805,26.0,0.086844236
1949,A03,DR_20221209_143805,27.0,0.9996588
1950,A04,DR_20221209_143805,28.0,0.99961597
1951,A04,DR_20221209_143805,29.0,0.00922815
1952,A04,DR_20221209_143805,30.0,0.99953365
1953,A04,DR_20221209_143805,31.0,0.9999502
1954,A04,DR_20221209_143805,32.0,0.087378554
1955,A04,DR_20221209_143805,33.0,0.9996576
1956,A04,DR_20221209_143805,34.0,0.9995081
1957,A04,DR_20221209_143805,35.0,0.087434486
1958,A04,DR_20221209_143805,36.0,0.5004758
1959,A05,DR_20221209_143805,37.0,0.008738747
1960,A05,DR_20221209_143805,38.0,0.012743992
1961,A05,DR_20221209_143805,39.0,0.012299817
1962,A05,DR_20221209_143805,40.0,0.011151209
1963,A05,DR_20221209_143805,41.0,0.011258133
1964,A05,DR_20221209_143805,42.0,0.7487743
1965,A05,DR_20221209_143805,43.0,0.9999111
1966,A05,DR_20221209_143805,44.0,0.5027395
1967,A05,DR_20221209_143805,45.0,0.9997496
1968,A06,DR_20221209_143805,46.0,0.013712539
1969,A06,DR_20221209_143805,47.0,0.010878287
1970,A06,DR_20221209_143805,48.0,0.010505759
1971,A06,DR_20221209_143805,49.0,0.010970617
1972,A06,DR_20221209_143805,50.0,0.009438182
1973,A06,DR_20221209_143805,51.0,0.7506935
1974,A06,DR_20221209_143805,52.0,0.010260203
1975,A06,DR_20221209_143805,53.0,0.009201543
1976,A06,DR_20221209_143805,54.0,1.0006617
1977,A07,DR_20221209_143805,55.0,0.99983436
1978,A07,DR_20221209_143805,56.0,0.99984324
1979,A07,DR_20221209_143805,57.0,0.99984324
1980,A07,DR_20221209_143805,58.0,1.0003924
1981,A07,DR_20221209_143805,59.0,0.011926911
1982,A07,DR_20221209_143805,60.0,0.011151209
1983,A07,DR_20221209_143805,61.0,1.0000855
1984,A07,DR_20221209_143805,62.0,1.0010179
1985,A07,DR_20221209_143805,63.0,0.9997953
1986,A08,DR_20221209_143805,64.0,0.7554267
1987,A08,DR_20221209_143805,65.0,1.0011059
1988,A08,DR_20221209_143805,66.0,0.99983436
1989,A08,DR_20221209_143805,67.0,1.0003924
1990,A08,DR_20221209_143805,68.0,0.010970617
1991,A08,DR_20221209_143805,69.0,0.9998441
1992,A08,DR_20221209_143805,70.0,1.0007678
1993,A08,DR_20221209_143805,71.0,0.7522919
1994,A08,DR_20221209_143805,72.0,0.011151209
1995,A09,DR_20221209_143805,73.0,1.0010179
1996,A09,DR_20221209_143805,74.0,0.012885244
1997,A09,DR_20221209_143805,75.0,1.0005898
1998,A09,DR_20221209_143805,76.0,0.087540984
1999,A09,DR_20221209_143805,77.0,0.9997135
2000,A09,DR_20221209_143805,78.0,1.0001743
2001,A09,DR_20221209_143805,79.0,0.087434486
2002,A09,DR_20221209_143805,80.0,1.0018551
2003,A09,DR_20221209_143805,81.0,1.0018551
2004,A10,DR_20221209_143805,82.0,0.009409627
2005,A10,DR_20221209_143805,83.0,1.0000056
2006,A10,DR_20221209_143805,84.0,0.99983436
2007,A10,DR_20221209_143805,85.0,0.9998942
2008,A10,DR_20221209_143805,86.0,0.9995137
2009,A10,DR_20221209_143805,87.0,1.0000429
2010,A10,DR_20221209_143805,88.0,0.011258133
2011,A10,DR_20221209_143805,89.0,0.009333384
2012,A10,DR_20221209_143805,90.0,0.011021603
2013,A11,DR_20221209_143805,91.0,0.9999111
2014,A11,DR_20221209_143805,92.0,1.0010179
2015,A11,DR_20221209_143805,93.0,1.0003535
2016,A11,DR_20221209_143805,94.0,1.0005547
2017,A11,DR_20221209_143805,95.0,1.0000056
2018,A11,DR_20221209_143805,96.0,1.0003924
2019,A11,DR_20221209_143805,97.0,0.99991167
2020,A11,DR_20221209_143805,98.0,0.99470574
2021,A11,DR_20221209_143805,99.0,1.0007849
2022,A12,DR_20221209_143805,100.0,0.7527798
2023,A12,DR_20221209_143805,101.0,0.5047531
2024,A12,DR_20221209_143805,102.0,0.99868375
2025,A12,DR_20221209_143805,103.0,1.0000566
2026,A12,DR_20221209_143805,104.0,1.0000566
2027,A12,DR_20221209_143805,105.0,0.012290017
2028,A12,DR_20221209_143805,106.0,0.99969834
2029,A12,DR_20221209_143805,107.0,1.0003084
2030,A12,DR_20221209_143805,108.0,1.0003446
2031,A13,DR_20221209_143805,109.0,0.999224
2032,A13,DR_20221209_143805,110.0,0.5042278
2033,A13,DR_20221209_143805,111.0,1.00099
2034,A13,DR_20221209_143805,112.0,1.000776
2035,A13,DR_20221209_143805,113.0,0.99996996
2036,A13,DR_20221209_143805,114.0,1.0005547
2037,A13,DR_20221209_143805,115.0,1.0004604
2038,A13,DR_20221209_143805,116.0,1.000776
2039,A13,DR_20221209_143805,117.0,1.0001265
2040,A14,DR_20221209_143805,118.0,1.0003933
2041,A14,DR_20221209_143805,119.0,0.08684641
2042,A14,DR_20221209_143805,120.0,1.0003264
2043,A14,DR_20221209_143805,121.0,1.0001407
2044,A14,DR_20221209_143805,122.0,0.088003136
2045,A14,DR_20221209_143805,123.0,1.000594
2046,A14,DR_20221209_143805,124.0,1.001109
2047,A14,DR_20221209_143805,125.0,1.0005547
2048,A14,DR_20221209_143805,126.0,0.9999111
2049,A15,DR_20221209_143805,127.0,0.008935311
2050,A15,DR_20221209_143805,128.0,0.9790628
2051,A15,DR_20221209_143805,129.0,1.0001245
2052,A15,DR_20221209_143805,130.0,0.99984324
2053,A15,DR_20221209_143805,131.0,0.9998942
2054,A15,DR_20221209_143805,132.0,0.0107518695
2055,A15,DR_20221209_143805,133.0,1.0002904
2056,A15,DR_20221209_143805,134.0,1.0003836
2057,A15,DR_20221209_143805,135.0,1.0005547
2058,A16,DR_20221209_143805,136.0,0.009409627
2059,A16,DR_20221209_143805,137.0,0.99941987
2060,A16,DR_20221209_143805,138.0,0.011311696
2061,A16,DR_20221209_143805,139.0,0.9998058
2062,A16,DR_20221209_143805,140.0,0.009358641
2063,A16,DR_20221209_143805,141.0,0.9999507
2064,A16,DR_20221209_143805,142.0,1.0003645
2065,A16,DR_20221209_143805,143.0,0.9999502
2066,A16,DR_20221209_143805,144.0,0.99983436
2067,A17,DR_20221209_143805,145.0,1.0003366
2068,A17,DR_20221209_143805,146.0,1.0003924
2069,A17,DR_20221209_143805,147.0,0.9997959
2070,A17,DR_20221209_143805,148.0,0.99969834
2071,A17,DR_20221209_143805,149.0,0.011898936
2072,A17,DR_20221209_143805,150.0,0.010970617
2073,A17,DR_20221209_143805,151.0,0.9795317
2074,A17,DR_20221209_143805,152.0,0.99969834
2075,A17,DR_20221209_143805,153.0,0.011070326
2076,A18,DR_20221209_143805,154.0,1.0003366
2077,A18,DR_20221209_143805,155.0,0.5052036
2078,A18,DR_20221209_143805,156.0,1.0003924
2079,A18,DR_20221209_143805,157.0,0.087378554
2080,A18,DR_20221209_143805,158.0,0.19373997
2081,A18,DR_20221209_143805,159.0,0.9998378
2082,A18,DR_20221209_143805,160.0,1.0004288
2083,A18,DR_20221209_143805,161.0,0.010479614
2084,A18,DR_20221209_143805,162.0,0.99969834
2085,A19,DR_20221209_143805,163.0,0.008429183
2086,A19,DR_20221209_143805,164.0,0.9998942
2087,A19,DR_20221209_143805,165.0,0.9999507
2088,A19,DR_20221209_143805,166.0,0.50470215
2089,A19,DR_20221209_143805,167.0,1.0001041
2090,A19,DR_20221209_143805,168.0,0.009409627
2091,A19,DR_20221209_143805,169.0,0.98433036
2092,A19,DR_20221209_143805,170.0,0.99971974
2093,A19,DR_20221209_143805,171.0,0.9999502
2094,A20,DR_20221209_143805,172.0,0.010505759
2095,A20,DR_20221209_143805,173.0,0.9998942
2096,A20,DR_20221209_143805,174.0,1.0010179
2097,A20,DR_20221209_143805,175.0,0.99983436
2098,A20,DR_20221209_143805,176.0,0.009333384
2099,A20,DR_20221209_143805,177.0,0.9999507
2100,A20,DR_20221209_143805,178.0,1.0006866
2101,A20,DR_20221209_143805,179.0,0.008935311
2102,A20,DR_20221209_143805,180.0,0.011202195
2103,A21,DR_20221209_143805,181.0,1.0003172
2104,A21,DR_20221209_143805,182.0,1.0005459
2105,A21,DR_20221209_143805,183.0,0.9999281
2106,A21,DR_20221209_143805,184.0,0.9998942
2107,A21,DR_20221209_143805,185.0,0.99984324
2108,A21,DR_20221209_143805,186.0,0.9994368
2109,A21,DR_20221209_143805,187.0,1.0006037
2110,A21,DR_20221209_143805,188.0,0.009409627
2111,A21,DR_20221209_143805,189.0,0.9998469
2112,A22,DR_20221209_143805,190.0,0.9997988
2113,A22,DR_20221209_143805,191.0,0.99984324
2114,A22,DR_20221209_143805,192.0,0.24057114
2115,A22,DR_20221209_143805,193.0,0.9998854
2116,A22,DR_20221209_143805,194.0,0.009359471
2117,A22,DR_20221209_143805,195.0,0.98679465
2118,A22,DR_20221209_143805,196.0,1.001225
2119,A22,DR_20221209_143805,197.0,0.009409627
2120,A22,DR_20221209_143805,198.0,0.009409627
2157,B03,DR_20221209_143805,235.0,0.23623975
2158,B03,DR_20221209_143805,236.0,0.0863981
2159,B03,DR_20221209_143805,237.0,0.99956864
2160,B03,DR_20221209_143805,238.0,0.9996588
2161,B03,DR_20221209_143805,239.0,0.08730012
2162,B03,DR_20221209_143805,240.0,0.08640751
2163,B03,DR_20221209_143805,241.0,0.49872875
2164,B03,DR_20221209_143805,242.0,0.08648369
2165,B03,DR_20221209_143805,243.0,0.9996588
2166,B04,DR_20221209_143805,244.0,-0.000963824
2167,B04,DR_20221209_143805,245.0,0.00825147
2168,B04,DR_20221209_143805,246.0,0.998699
2169,B04,DR_20221209_143805,247.0,0.087174505
2170,B04,DR_20221209_143805,248.0,0.087103374
2171,B04,DR_20221209_143805,249.0,-2.1323518e-05
2172,B04,DR_20221209_143805,250.0,-2.3859857e-05
2173,B04,DR_20221209_143805,251.0,0.86460656
2174,B04,DR_20221209_143805,252.0,0.85929227
2175,B05,DR_20221209_143805,253.0,0.009409627
2176,B05,DR_20221209_143805,254.0,0.009438271
2177,B05,DR_20221209_143805,255.0,0.009356148
2178,B05,DR_20221209_143805,256.0,0.9997959
2179,B05,DR_20221209_143805,257.0,0.011151209
2180,B05,DR_20221209_143805,258.0,0.75013644
2181,B05,DR_20221209_143805,259.0,0.99818116
2182,B05,DR_20221209_143805,260.0,0.7519005
2183,B05,DR_20221209_143805,261.0,0.9997959
2184,B06,DR_20221209_143805,262.0,0.009045753
2185,B06,DR_20221209_143805,263.0,0.009333384
2186,B06,DR_20221209_143805,264.0,0.01110388
2187,B06,DR_20221209_143805,265.0,1.0001495
2188,B06,DR_20221209_143805,266.0,0.009333384
2189,B06,DR_20221209_143805,267.0,0.008991249
2190,B06,DR_20221209_143805,268.0,0.75427634
2191,B06,DR_20221209_143805,269.0,0.00938437
2192,B06,DR_20221209_143805,270.0,0.011152038
2193,B07,DR_20221209_143805,271.0,0.011202195
2194,B07,DR_20221209_143805,272.0,0.011151209
2195,B07,DR_20221209_143805,273.0,0.009358641
2196,B07,DR_20221209_143805,274.0,0.99984324
2197,B07,DR_20221209_143805,275.0,0.009333384
2198,B07,DR_20221209_143805,276.0,0.009465565
2199,B07,DR_20221209_143805,277.0,0.98626935
2200,B07,DR_20221209_143805,278.0,0.008935311
2201,B07,DR_20221209_143805,279.0,1.0005184
2202,B08,DR_20221209_143805,280.0,0.008991249
2203,B08,DR_20221209_143805,281.0,0.008884325
2204,B08,DR_20221209_143805,282.0,1.0013642
2205,B08,DR_20221209_143805,283.0,1.0005547
2206,B08,DR_20221209_143805,284.0,0.011898936
2207,B08,DR_20221209_143805,285.0,0.7529603
2208,B08,DR_20221209_143805,286.0,0.99984324
2209,B08,DR_20221209_143805,287.0,0.9998942
2210,B08,DR_20221209_143805,288.0,1.0003924
2211,B09,DR_20221209_143805,289.0,0.009358641
2212,B09,DR_20221209_143805,290.0,0.0061918744
2213,B09,DR_20221209_143805,291.0,1.0005547
2214,B09,DR_20221209_143805,292.0,1.0000566
2215,B09,DR_20221209_143805,293.0,0.21542412
2216,B09,DR_20221209_143805,294.0,0.009333384
2217,B09,DR_20221209_143805,295.0,0.9995313
2218,B09,DR_20221209_143805,296.0,1.0000056
2219,B09,DR_20221209_143805,297.0,1.0000092
2220,B10,DR_20221209_143805,298.0,0.009334214
2221,B10,DR_20221209_143805,299.0,0.009502479
2222,B10,DR_20221209_143805,300.0,1.0001041
2223,B10,DR_20221209_143805,301.0,1.0011431
2224,B10,DR_20221209_143805,302.0,0.99967515
2225,B10,DR_20221209_143805,303.0,0.14274105
2226,B10,DR_20221209_143805,304.0,0.20965645
2227,B10,DR_20221209_143805,305.0,0.9998942
2228,B10,DR_20221209_143805,306.0,0.99983436
2229,B11,DR_20221209_143805,307.0,0.9994368
2230,B11,DR_20221209_143805,308.0,0.012243879
2231,B11,DR_20221209_143805,309.0,0.9997953
2232,B11,DR_20221209_143805,310.0,0.9999502
2233,B11,DR_20221209_143805,311.0,1.0001495
2234,B11,DR_20221209_143805,312.0,0.9998942
2235,B11,DR_20221209_143805,313.0,0.9990523
2236,B11,DR_20221209_143805,314.0,1.0003924
2237,B11,DR_20221209_143805,315.0,0.9998942
2238,B12,DR_20221209_143805,316.0,0.010783817
2239,B12,DR_20221209_143805,317.0,0.14451228
2240,B12,DR_20221209_143805,318.0,0.24273467
2241,B12,DR_20221209_143805,319.0,1.0003562
2242,B12,DR_20221209_143805,320.0,0.010929273
2243,B12,DR_20221209_143805,321.0,0.99847525
2244,B12,DR_20221209_143805,322.0,0.9998042
2245,B12,DR_20221209_143805,323.0,1.0006609
2246,B12,DR_20221209_143805,324.0,0.99666107
2247,B13,DR_20221209_143805,325.0,1.0014294
2248,B13,DR_20221209_143805,326.0,0.0113135455
2249,B13,DR_20221209_143805,327.0,0.9999502
2250,B13,DR_20221209_143805,328.0,1.0002893
2251,B13,DR_20221209_143805,329.0,0.214816
2252,B13,DR_20221209_143805,330.0,1.0005074
2253,B13,DR_20221209_143805,331.0,1.0024045
2254,B13,DR_20221209_143805,332.0,1.0022608
2255,B13,DR_20221209_143805,333.0,1.0003924
2256,B14,DR_20221209_143805,334.0,1.0005746
2257,B14,DR_20221209_143805,335.0,0.0857425
2258,B14,DR_20221209_143805,336.0,1.0003916
2259,B14,DR_20221209_143805,337.0,-0.017271526
2260,B14,DR_20221209_143805,338.0,0.0837016
2261,B14,DR_20221209_143805,339.0,0.085728094
2262,B14,DR_20221209_143805,340.0,0.9972193
2263,B14,DR_20221209_143805,341.0,0.9995823
2264,B14,DR_20221209_143805,342.0,1.0000051
2265,B15,DR_20221209_143805,343.0,0.010505759
2266,B15,DR_20221209_143805,344.0,0.009409627
2267,B15,DR_20221209_143805,345.0,0.19379096
2268,B15,DR_20221209_143805,346.0,0.009409627
2269,B15,DR_20221209_143805,347.0,0.011457384
2270,B15,DR_20221209_143805,348.0,0.010533682
2271,B15,DR_20221209_143805,349.0,1.0003446
2272,B15,DR_20221209_143805,350.0,0.9999111
2273,B15,DR_20221209_143805,351.0,0.9998942
2274,B16,DR_20221209_143805,352.0,0.011151209
2275,B16,DR_20221209_143805,353.0,1.001109
2276,B16,DR_20221209_143805,354.0,0.9999502
2277,B16,DR_20221209_143805,355.0,0.9997953
2278,B16,DR_20221209_143805,356.0,1.0000566
2279,B16,DR_20221209_143805,357.0,1.0010179
2280,B16,DR_20221209_143805,358.0,0.9972173
2281,B16,DR_20221209_143805,359.0,0.9986053
2282,B16,DR_20221209_143805,360.0,0.9998942
2283,B17,DR_20221209_143805,361.0,1.0000566
2284,B17,DR_20221209_143805,362.0,0.9984605
2285,B17,DR_20221209_143805,363.0,0.99958146
2286,B17,DR_20221209_143805,364.0,1.0019583
2287,B17,DR_20221209_143805,365.0,0.010839229
2288,B17,DR_20221209_143805,366.0,0.010727879
2289,B17,DR_20221209_143805,367.0,0.012621064
2290,B17,DR_20221209_143805,368.0,0.009409627
2291,B17,DR_20221209_143805,369.0,1.0000144
2292,B18,DR_20221209_143805,370.0,1.0003924
2293,B18,DR_20221209_143805,371.0,1.0000566
2294,B18,DR_20221209_143805,372.0,0.9997953
2295,B18,DR_20221209_143805,373.0,0.9998441
2296,B18,DR_20221209_143805,374.0,0.011295047
2297,B18,DR_20221209_143805,375.0,0.009409627
2298,B18,DR_20221209_143805,376.0,0.009493407
2299,B18,DR_20221209_143805,377.0,0.009409627
2300,B18,DR_20221209_143805,378.0,0.99984324
