,Image_Metadata_WellID,Image_Metadata_PlateID,ImageNumber,score
1941,A03,DR_20221209_143805,19.0,0.29631418
1942,A03,DR_20221209_143805,20.0,0.2494604
1943,A03,DR_20221209_143805,21.0,0.70381296
1944,A03,DR_20221209_143805,22.0,0.9994716
1945,A03,DR_20221209_143805,23.0,1.0055532
1946,A03,DR_20221209_143805,24.0,0.998084
1947,A03,DR_20221209_143805,25.0,1.0006375
1948,A03,DR_20221209_143805,26.0,1.0014962
1949,A03,DR_20221209_143805,27.0,1.0012066
1950,A04,DR_20221209_143805,28.0,1.0045124
1951,A04,DR_20221209_143805,29.0,1.0099057
1952,A04,DR_20221209_143805,30.0,1.0061773
1953,A04,DR_20221209_143805,31.0,1.0001849
1954,A04,DR_20221209_143805,32.0,1.0018965
1955,A04,DR_20221209_143805,33.0,1.0010328
1956,A04,DR_20221209_143805,34.0,1.0000583
1957,A04,DR_20221209_143805,35.0,1.0018919
1958,A04,DR_20221209_143805,36.0,1.0018569
1959,A05,DR_20221209_143805,37.0,0.9999428
1960,A05,DR_20221209_143805,38.0,1.0001541
1961,A05,DR_20221209_143805,39.0,1.0054806
1962,A05,DR_20221209_143805,40.0,0.9998538
1963,A05,DR_20221209_143805,41.0,1.0002042
1964,A05,DR_20221209_143805,42.0,0.99990463
1965,A05,DR_20221209_143805,43.0,1.002229
1966,A05,DR_20221209_143805,44.0,1.0020119
1967,A05,DR_20221209_143805,45.0,1.0002447
1968,A06,DR_20221209_143805,46.0,1.0001442
1969,A06,DR_20221209_143805,47.0,0.99996036
1970,A06,DR_20221209_143805,48.0,0.9999368
1971,A06,DR_20221209_143805,49.0,0.9998538
1972,A06,DR_20221209_143805,50.0,0.9999363
1973,A06,DR_20221209_143805,51.0,0.9999203
1974,A06,DR_20221209_143805,52.0,1.0001659
1975,A06,DR_20221209_143805,53.0,0.9995655
1976,A06,DR_20221209_143805,54.0,0.99996847
1977,A07,DR_20221209_143805,55.0,1.0002673
1978,A07,DR_20221209_143805,56.0,1.0001559
1979,A07,DR_20221209_143805,57.0,1.0002034
1980,A07,DR_20221209_143805,58.0,1.0001854
1981,A07,DR_20221209_143805,59.0,0.99961627
1982,A07,DR_20221209_143805,60.0,0.9998788
1983,A07,DR_20221209_143805,61.0,1.0001949
1984,A07,DR_20221209_143805,62.0,1.0002034
1985,A07,DR_20221209_143805,63.0,1.0001856
1986,A08,DR_20221209_143805,64.0,1.0000607
1987,A08,DR_20221209_143805,65.0,1.0000495
1988,A08,DR_20221209_143805,66.0,1.0039198
1989,A08,DR_20221209_143805,67.0,1.0000373
1990,A08,DR_20221209_143805,68.0,1.0000002
1991,A08,DR_20221209_143805,69.0,1.0002165
1992,A08,DR_20221209_143805,70.0,1.0000074
1993,A08,DR_20221209_143805,71.0,0.99939877
1994,A08,DR_20221209_143805,72.0,0.9999154
1995,A09,DR_20221209_143805,73.0,1.000204
1996,A09,DR_20221209_143805,74.0,0.9999013
1997,A09,DR_20221209_143805,75.0,1.0002017
1998,A09,DR_20221209_143805,76.0,1.0001047
1999,A09,DR_20221209_143805,77.0,1.0015185
2000,A09,DR_20221209_143805,78.0,1.0000015
2001,A09,DR_20221209_143805,79.0,1.0001252
2002,A09,DR_20221209_143805,80.0,1.0022047
2003,A09,DR_20221209_143805,81.0,0.9999098
2004,A10,DR_20221209_143805,82.0,0.9999076
2005,A10,DR_20221209_143805,83.0,1.0015037
2006,A10,DR_20221209_143805,84.0,1.0033529
2007,A10,DR_20221209_143805,85.0,0.99999577
2008,A10,DR_20221209_143805,86.0,1.0027272
2009,A10,DR_20221209_143805,87.0,1.00011
2010,A10,DR_20221209_143805,88.0,0.9998981
2011,A10,DR_20221209_143805,89.0,1.0012518
2012,A10,DR_20221209_143805,90.0,0.99990183
2013,A11,DR_20221209_143805,91.0,1.0014505
2014,A11,DR_20221209_143805,92.0,1.0001392
2015,A11,DR_20221209_143805,93.0,0.99979407
2016,A11,DR_20221209_143805,94.0,1.0001854
2017,A11,DR_20221209_143805,95.0,1.0002475
2018,A11,DR_20221209_143805,96.0,1.0001572
2019,A11,DR_20221209_143805,97.0,1.0000074
2020,A11,DR_20221209_143805,98.0,1.0014892
2021,A11,DR_20221209_143805,99.0,0.99645007
2022,A12,DR_20221209_143805,100.0,0.9998834
2023,A12,DR_20221209_143805,101.0,1.0001163
2024,A12,DR_20221209_143805,102.0,1.0007617
2025,A12,DR_20221209_143805,103.0,1.0027584
2026,A12,DR_20221209_143805,104.0,1.0001398
2027,A12,DR_20221209_143805,105.0,0.9999203
2028,A12,DR_20221209_143805,106.0,1.0003928
2029,A12,DR_20221209_143805,107.0,1.0030429
2030,A12,DR_20221209_143805,108.0,1.0002017
2031,A13,DR_20221209_143805,109.0,1.0001856
2032,A13,DR_20221209_143805,110.0,1.0000116
2033,A13,DR_20221209_143805,111.0,1.0002034
2034,A13,DR_20221209_143805,112.0,1.000188
2035,A13,DR_20221209_143805,113.0,1.0001533
2036,A13,DR_20221209_143805,114.0,1.0000186
2037,A13,DR_20221209_143805,115.0,1.0001864
2038,A13,DR_20221209_143805,116.0,1.0002383
2039,A13,DR_20221209_143805,117.0,1.0002205
2040,A14,DR_20221209_143805,118.0,1.0001761
2041,A14,DR_20221209_143805,119.0,1.0013118
2042,A14,DR_20221209_143805,120.0,1.0002205
2043,A14,DR_20221209_143805,121.0,1.000142
2044,A14,DR_20221209_143805,122.0,1.0000354
2045,A14,DR_20221209_143805,123.0,1.0002165
2046,A14,DR_20221209_143805,124.0,0.99997973
2047,A14,DR_20221209_143805,125.0,1.0007042
2048,A14,DR_20221209_143805,126.0,1.0001676
2049,A15,DR_20221209_143805,127.0,0.9997872
2050,A15,DR_20221209_143805,128.0,1.0001111
2051,A15,DR_20221209_143805,129.0,1.0002464
2052,A15,DR_20221209_143805,130.0,1.0001141
2053,A15,DR_20221209_143805,131.0,1.0002794
2054,A15,DR_20221209_143805,132.0,0.99996525
2055,A15,DR_20221209_143805,133.0,0.99876237
2056,A15,DR_20221209_143805,134.0,1.0000783
2057,A15,DR_20221209_143805,135.0,1.0001192
2058,A16,DR_20221209_143805,136.0,0.9998493
2059,A16,DR_20221209_143805,137.0,1.000252
2060,A16,DR_20221209_143805,138.0,1.0007739
2061,A16,DR_20221209_143805,139.0,0.99708915
2062,A16,DR_20221209_143805,140.0,0.99996525
2063,A16,DR_20221209_143805,141.0,1.0001676
2064,A16,DR_20221209_143805,142.0,1.001741
2065,A16,DR_20221209_143805,143.0,1.0020831
2066,A16,DR_20221209_143805,144.0,1.0000015
2067,A17,DR_20221209_143805,145.0,1.0001535
2068,A17,DR_20221209_143805,146.0,1.0001676
2069,A17,DR_20221209_143805,147.0,0.9999984
2070,A17,DR_20221209_143805,148.0,1.0001411
2071,A17,DR_20221209_143805,149.0,0.9999255
2072,A17,DR_20221209_143805,150.0,0.9999203
2073,A17,DR_20221209_143805,151.0,1.0000371
2074,A17,DR_20221209_143805,152.0,1.0002038
2075,A17,DR_20221209_143805,153.0,0.99982023
2076,A18,DR_20221209_143805,154.0,1.0001352
2077,A18,DR_20221209_143805,155.0,0.99976856
2078,A18,DR_20221209_143805,156.0,1.0021633
2079,A18,DR_20221209_143805,157.0,1.0000424
2080,A18,DR_20221209_143805,158.0,1.0000812
2081,A18,DR_20221209_143805,159.0,1.0001231
2082,A18,DR_20221209_143805,160.0,1.0000474
2083,A18,DR_20221209_143805,161.0,0.9998946
2084,A18,DR_20221209_143805,162.0,1.0001045
2085,A19,DR_20221209_143805,163.0,1.0000492
2086,A19,DR_20221209_143805,164.0,1.0013764
2087,A19,DR_20221209_143805,165.0,0.9999912
2088,A19,DR_20221209_143805,166.0,0.999888
2089,A19,DR_20221209_143805,167.0,1.0020691
2090,A19,DR_20221209_143805,168.0,0.9999734
2091,A19,DR_20221209_143805,169.0,1.0000927
2092,A19,DR_20221209_143805,170.0,1.0002241
2093,A19,DR_20221209_143805,171.0,1.0014695
2094,A20,DR_20221209_143805,172.0,0.9999021
2095,A20,DR_20221209_143805,173.0,1.0000315
2096,A20,DR_20221209_143805,174.0,1.0000387
2097,A20,DR_20221209_143805,175.0,1.0001761
2098,A20,DR_20221209_143805,176.0,0.9999605
2099,A20,DR_20221209_143805,177.0,1.0001184
2100,A20,DR_20221209_143805,178.0,0.99992824
2101,A20,DR_20221209_143805,179.0,0.99989355
2102,A20,DR_20221209_143805,180.0,0.99971664
2103,A21,DR_20221209_143805,181.0,1.0002017
2104,A21,DR_20221209_143805,182.0,1.0000547
2105,A21,DR_20221209_143805,183.0,1.0001847
2106,A21,DR_20221209_143805,184.0,1.0000628
2107,A21,DR_20221209_143805,185.0,1.0014435
2108,A21,DR_20221209_143805,186.0,1.00019
2109,A21,DR_20221209_143805,187.0,1.000269
2110,A21,DR_20221209_143805,188.0,0.99999154
2111,A21,DR_20221209_143805,189.0,0.9998895
2112,A22,DR_20221209_143805,190.0,0.9999771
2113,A22,DR_20221209_143805,191.0,1.0003681
2114,A22,DR_20221209_143805,192.0,1.0000639
2115,A22,DR_20221209_143805,193.0,0.99980444
