,Image_Metadata_WellID,Image_Metadata_PlateID,ImageNumber,score
1941,A03,DR_20221209_143805,19.0,0.6774598
1942,A03,DR_20221209_143805,20.0,0.362162
1943,A03,DR_20221209_143805,21.0,0.7863004
1944,A03,DR_20221209_143805,22.0,0.25525236
1945,A03,DR_20221209_143805,23.0,0.6659452
1946,A03,DR_20221209_143805,24.0,0.68231463
1947,A03,DR_20221209_143805,25.0,0.26488122
1948,A03,DR_20221209_143805,26.0,0.10588711
1949,A03,DR_20221209_143805,27.0,0.26666787
1950,A04,DR_20221209_143805,28.0,0.96832854
1951,A04,DR_20221209_143805,29.0,0.9970209
1952,A04,DR_20221209_143805,30.0,0.9482808
1953,A04,DR_20221209_143805,31.0,0.9963613
1954,A04,DR_20221209_143805,32.0,1.0032355
1955,A04,DR_20221209_143805,33.0,1.0057771
1956,A04,DR_20221209_143805,34.0,0.99750954
1957,A04,DR_20221209_143805,35.0,0.998825
1958,A04,DR_20221209_143805,36.0,1.0039922
1959,A05,DR_20221209_143805,37.0,1.0002204
1960,A05,DR_20221209_143805,38.0,1.0051695
1961,A05,DR_20221209_143805,39.0,1.0011026
1962,A05,DR_20221209_143805,40.0,0.9985694
1963,A05,DR_20221209_143805,41.0,1.0030044
1964,A05,DR_20221209_143805,42.0,1.0013
1965,A05,DR_20221209_143805,43.0,1.0013478
1966,A05,DR_20221209_143805,44.0,1.0033282
1967,A05,DR_20221209_143805,45.0,0.99915195
1968,A06,DR_20221209_143805,46.0,0.99985796
1969,A06,DR_20221209_143805,47.0,1.0003479
1970,A06,DR_20221209_143805,48.0,0.9987581
1971,A06,DR_20221209_143805,49.0,0.99861157
1972,A06,DR_20221209_143805,50.0,0.9995377
1973,A06,DR_20221209_143805,51.0,0.99958855
1974,A06,DR_20221209_143805,52.0,0.99945575
1975,A06,DR_20221209_143805,53.0,1.0014255
1976,A06,DR_20221209_143805,54.0,0.99982625
1977,A07,DR_20221209_143805,55.0,1.0004343
1978,A07,DR_20221209_143805,56.0,0.9997825
1979,A07,DR_20221209_143805,57.0,1.0001746
1980,A07,DR_20221209_143805,58.0,1.0002345
1981,A07,DR_20221209_143805,59.0,0.9989321
1982,A07,DR_20221209_143805,60.0,0.99895185
1983,A07,DR_20221209_143805,61.0,1.0002775
1984,A07,DR_20221209_143805,62.0,0.99977505
1985,A07,DR_20221209_143805,63.0,1.0014654
1986,A08,DR_20221209_143805,64.0,1.0015029
1987,A08,DR_20221209_143805,65.0,0.99580723
1988,A08,DR_20221209_143805,66.0,0.99735063
1989,A08,DR_20221209_143805,67.0,1.0000226
1990,A08,DR_20221209_143805,68.0,0.99933845
1991,A08,DR_20221209_143805,69.0,1.000201
1992,A08,DR_20221209_143805,70.0,1.0001717
1993,A08,DR_20221209_143805,71.0,0.9990208
1994,A08,DR_20221209_143805,72.0,1.0017297
1995,A09,DR_20221209_143805,73.0,1.0064589
1996,A09,DR_20221209_143805,74.0,0.99516374
1997,A09,DR_20221209_143805,75.0,0.9994704
1998,A09,DR_20221209_143805,76.0,0.99952435
1999,A09,DR_20221209_143805,77.0,0.9952251
2000,A09,DR_20221209_143805,78.0,0.99977183
2001,A09,DR_20221209_143805,79.0,1.0037067
2002,A09,DR_20221209_143805,80.0,1.006573
2003,A09,DR_20221209_143805,81.0,1.0003091
2004,A10,DR_20221209_143805,82.0,1.0006559
2005,A10,DR_20221209_143805,83.0,1.0011338
2006,A10,DR_20221209_143805,84.0,1.0008392
2007,A10,DR_20221209_143805,85.0,1.0018815
2008,A10,DR_20221209_143805,86.0,0.9942923
2009,A10,DR_20221209_143805,87.0,0.9994124
2010,A10,DR_20221209_143805,88.0,0.999674
2011,A10,DR_20221209_143805,89.0,1.0020039
2012,A10,DR_20221209_143805,90.0,0.99869126
2013,A11,DR_20221209_143805,91.0,1.0014602
2014,A11,DR_20221209_143805,92.0,0.999746
2015,A11,DR_20221209_143805,93.0,0.9988171
2016,A11,DR_20221209_143805,94.0,0.99990314
2017,A11,DR_20221209_143805,95.0,1.0003003
2018,A11,DR_20221209_143805,96.0,1.0003514
2019,A11,DR_20221209_143805,97.0,1.000429
2020,A11,DR_20221209_143805,98.0,1.0034649
2021,A11,DR_20221209_143805,99.0,1.0014446
2022,A12,DR_20221209_143805,100.0,0.9979967
2023,A12,DR_20221209_143805,101.0,1.0000656
2024,A12,DR_20221209_143805,102.0,0.9733106
2025,A12,DR_20221209_143805,103.0,1.0027004
2026,A12,DR_20221209_143805,104.0,1.0000207
2027,A12,DR_20221209_143805,105.0,0.99906015
2028,A12,DR_20221209_143805,106.0,1.000429
2029,A12,DR_20221209_143805,107.0,1.0001951
2030,A12,DR_20221209_143805,108.0,1.0004119
2031,A13,DR_20221209_143805,109.0,0.9997898
2032,A13,DR_20221209_143805,110.0,1.0003542
2033,A13,DR_20221209_143805,111.0,0.9997673
2034,A13,DR_20221209_143805,112.0,1.0000435
2035,A13,DR_20221209_143805,113.0,1.0001367
2036,A13,DR_20221209_143805,114.0,1.0000579
2037,A13,DR_20221209_143805,115.0,1.0003067
2038,A13,DR_20221209_143805,116.0,0.99914056
2039,A13,DR_20221209_143805,117.0,1.0002367
2040,A14,DR_20221209_143805,118.0,1.0004691
2041,A14,DR_20221209_143805,119.0,0.9996315
2042,A14,DR_20221209_143805,120.0,0.9997938
2043,A14,DR_20221209_143805,121.0,1.0001485
2044,A14,DR_20221209_143805,122.0,1.0002228
2045,A14,DR_20221209_143805,123.0,1.0002601
2046,A14,DR_20221209_143805,124.0,1.0001582
2047,A14,DR_20221209_143805,125.0,0.9949845
2048,A14,DR_20221209_143805,126.0,0.99979967
2049,A15,DR_20221209_143805,127.0,1.0006634
2050,A15,DR_20221209_143805,128.0,0.99947554
2051,A15,DR_20221209_143805,129.0,1.0005456
2052,A15,DR_20221209_143805,130.0,1.0007346
2053,A15,DR_20221209_143805,131.0,1.0000981
2054,A15,DR_20221209_143805,132.0,1.0000145
2055,A15,DR_20221209_143805,133.0,1.0006617
2056,A15,DR_20221209_143805,134.0,0.99939543
2057,A15,DR_20221209_143805,135.0,1.0003693
2058,A16,DR_20221209_143805,136.0,0.9999381
2059,A16,DR_20221209_143805,137.0,1.0001353
2060,A16,DR_20221209_143805,138.0,1.0023069
2061,A16,DR_20221209_143805,139.0,1.0018077
2062,A16,DR_20221209_143805,140.0,1.0002971
2063,A16,DR_20221209_143805,141.0,1.0002894
2064,A16,DR_20221209_143805,142.0,0.99945587
2065,A16,DR_20221209_143805,143.0,1.0041718
2066,A16,DR_20221209_143805,144.0,0.9996773
2067,A17,DR_20221209_143805,145.0,0.9999402
2068,A17,DR_20221209_143805,146.0,1.0002217
2069,A17,DR_20221209_143805,147.0,1.0028511
2070,A17,DR_20221209_143805,148.0,1.0000857
2071,A17,DR_20221209_143805,149.0,1.0003182
2072,A17,DR_20221209_143805,150.0,0.99813086
2073,A17,DR_20221209_143805,151.0,1.0014305
2074,A17,DR_20221209_143805,152.0,1.0007421
2075,A17,DR_20221209_143805,153.0,1.0062003
2076,A18,DR_20221209_143805,154.0,1.0000503
2077,A18,DR_20221209_143805,155.0,0.9997707
2078,A18,DR_20221209_143805,156.0,0.9980955
2079,A18,DR_20221209_143805,157.0,1.0005879
2080,A18,DR_20221209_143805,158.0,1.0005769
2081,A18,DR_20221209_143805,159.0,0.99944174
2082,A18,DR_20221209_143805,160.0,1.0001584
2083,A18,DR_20221209_143805,161.0,0.9996169
2084,A18,DR_20221209_143805,162.0,1.0020682
2085,A19,DR_20221209_143805,163.0,0.99737895
2086,A19,DR_20221209_143805,164.0,1.0010691
2087,A19,DR_20221209_143805,165.0,1.0002706
2088,A19,DR_20221209_143805,166.0,1.0008312
2089,A19,DR_20221209_143805,167.0,0.9876198
2090,A19,DR_20221209_143805,168.0,0.9998704
2091,A19,DR_20221209_143805,169.0,0.9995814
2092,A19,DR_20221209_143805,170.0,0.9595038
2093,A19,DR_20221209_143805,171.0,0.9999577
2094,A20,DR_20221209_143805,172.0,0.9990467
2095,A20,DR_20221209_143805,173.0,1.0003119
2096,A20,DR_20221209_143805,174.0,1.0080155
2097,A20,DR_20221209_143805,175.0,1.0005858
2098,A20,DR_20221209_143805,176.0,1.00007
2099,A20,DR_20221209_143805,177.0,1.0004164
2100,A20,DR_20221209_143805,178.0,1.0004964
2101,A20,DR_20221209_143805,179.0,0.99946487
2102,A20,DR_20221209_143805,180.0,1.0026973
2103,A21,DR_20221209_143805,181.0,1.0000993
2104,A21,DR_20221209_143805,182.0,0.99736476
2105,A21,DR_20221209_143805,183.0,1.0002567
2106,A21,DR_20221209_143805,184.0,0.9999111
2107,A21,DR_20221209_143805,185.0,1.0030624
2108,A21,DR_20221209_143805,186.0,0.9999218
2109,A21,DR_20221209_143805,187.0,1.0003026
2110,A21,DR_20221209_143805,188.0,0.9993709
