,Image_Metadata_WellID,Image_Metadata_PlateID,ImageNumber,score
1941,A03,DR_20221209_143805,19.0,0.011737474
1942,A03,DR_20221209_143805,20.0,0.42051846
1943,A03,DR_20221209_143805,21.0,0.007869455
1944,A03,DR_20221209_143805,22.0,0.3669914
1945,A03,DR_20221209_143805,23.0,0.8945574
1946,A03,DR_20221209_143805,24.0,0.846175
1947,A03,DR_20221209_143805,25.0,0.6253805
1948,A03,DR_20221209_143805,26.0,0.38185364
1949,A03,DR_20221209_143805,27.0,0.4225972
1950,A04,DR_20221209_143805,28.0,0.50237966
1951,A04,DR_20221209_143805,29.0,0.9728896
1952,A04,DR_20221209_143805,30.0,0.7427148
1953,A04,DR_20221209_143805,31.0,0.3386286
1954,A04,DR_20221209_143805,32.0,0.8352726
1955,A04,DR_20221209_143805,33.0,0.67153376
1956,A04,DR_20221209_143805,34.0,0.66279453
1957,A04,DR_20221209_143805,35.0,0.77343005
1958,A04,DR_20221209_143805,36.0,0.4754058
1959,A05,DR_20221209_143805,37.0,0.96909374
1960,A05,DR_20221209_143805,38.0,0.7247753
1961,A05,DR_20221209_143805,39.0,0.62789655
1962,A05,DR_20221209_143805,40.0,0.56439775
1963,A05,DR_20221209_143805,41.0,1.055466
1964,A05,DR_20221209_143805,42.0,0.8681144
1965,A05,DR_20221209_143805,43.0,0.53064376
1966,A05,DR_20221209_143805,44.0,0.724132
1967,A05,DR_20221209_143805,45.0,0.6183387
1968,A06,DR_20221209_143805,46.0,1.0305277
1969,A06,DR_20221209_143805,47.0,0.94033724
1970,A06,DR_20221209_143805,48.0,0.76218796
1971,A06,DR_20221209_143805,49.0,0.20895736
1972,A06,DR_20221209_143805,50.0,1.0800956
1973,A06,DR_20221209_143805,51.0,1.0349733
1974,A06,DR_20221209_143805,52.0,1.1594962
1975,A06,DR_20221209_143805,53.0,0.7450665
1976,A06,DR_20221209_143805,54.0,0.5250025
1977,A07,DR_20221209_143805,55.0,0.9305813
1978,A07,DR_20221209_143805,56.0,0.8113964
1979,A07,DR_20221209_143805,57.0,0.7698553
1980,A07,DR_20221209_143805,58.0,0.61041254
1981,A07,DR_20221209_143805,59.0,1.0400847
1982,A07,DR_20221209_143805,60.0,0.9212875
1983,A07,DR_20221209_143805,61.0,0.75166947
1984,A07,DR_20221209_143805,62.0,1.0293887
